        -2	        -0	         0
    -1.918	  0.004896	  0.005102
    -1.837	  0.009792	    0.0102
    -1.755	   0.01469	   0.01531
    -1.673	   0.01958	   0.02041
    -1.592	   0.02448	   0.02551
     -1.51	   0.02938	   0.03061
    -1.429	   0.03427	   0.03571
    -1.347	   0.03917	   0.04082
    -1.265	   0.04406	   0.04592
    -1.184	   0.04896	   0.05102
    -1.102	   0.05386	   0.05612
     -1.02	   0.05875	   0.06122
   -0.9388	   0.06365	   0.06633
   -0.8571	   0.06854	   0.07143
   -0.7755	   0.07344	   0.07653
   -0.6939	   0.07833	   0.08163
   -0.6122	   0.08323	   0.08673
   -0.5306	   0.08813	   0.09184
    -0.449	   0.09302	   0.09564
   -0.3673	   0.09125	   0.09324
   -0.2857	   0.08282	   0.08418
   -0.2041	   0.06773	   0.06846
   -0.1224	   0.04597	   0.04607
  -0.04082	   0.01754	   0.01702
   0.04082	  -0.01754	  -0.01702
    0.1224	  -0.04597	  -0.04607
    0.2041	  -0.06773	  -0.06846
    0.2857	  -0.08282	  -0.08418
    0.3673	  -0.09125	  -0.09324
     0.449	  -0.09302	  -0.09564
    0.5306	  -0.08813	  -0.09184
    0.6122	  -0.08323	  -0.08673
    0.6939	  -0.07833	  -0.08163
    0.7755	  -0.07344	  -0.07653
    0.8571	  -0.06854	  -0.07143
    0.9388	  -0.06365	  -0.06633
      1.02	  -0.05875	  -0.06122
     1.102	  -0.05386	  -0.05612
     1.184	  -0.04896	  -0.05102
     1.265	  -0.04406	  -0.04592
     1.347	  -0.03917	  -0.04082
     1.429	  -0.03427	  -0.03571
      1.51	  -0.02938	  -0.03061
     1.592	  -0.02448	  -0.02551
     1.673	  -0.01958	  -0.02041
     1.755	  -0.01469	  -0.01531
     1.837	 -0.009792	   -0.0102
     1.918	 -0.004896	 -0.005102
         2	         0	-2.776e-17
