-10	0.00917036
-9.76	0.0160707
-9.52	0.0195374
-9.28	0.0229323
-9.04	0.0257555
-8.8	0.0307504
-8.56	0.0325226
-8.32	0.041287
-8.08	0.0434131
-7.84	0.0445321
-7.6	0.0447732
-7.36	0.0590613
-7.12	0.0888053
-6.88	0.0727015
-6.64	0.114998
-6.4	0.120343
-6.16	0.131806
-5.92	0.118993
-5.68	0.156163
-5.44	0.139249
-5.2	0.203524
-4.96	0.218989
-4.72	0.204412
-4.48	0.281715
-4.24	0.326786
-4	0.316243
-3.76	0.300512
-3.52	0.376667
-3.28	0.348828
-3.04	0.490313
-2.8	0.606925
-2.56	0.474693
-2.32	0.583211
-2.08	0.732751
-1.84	0.556173
-1.6	0.637931
-1.36	0.815128
-1.12	0.879706
-0.88	0.661989
-0.64	0.763195
-0.4	0.718587
-0.16	0.782625
0.08	0.990628
0.32	0.737039
0.56	0.946636
0.8	1.00077
1.04	1.11399
1.28	0.802779
1.52	1.13359
1.76	0.881395
2	0.851189
2.24	0.918545
2.48	1.11997
2.72	0.924361
2.96	1.18205
3.2	0.938227
3.44	1.09055
3.68	0.745354
3.92	1.07612
4.16	1.07797
4.4	0.959347
4.64	0.968678
4.88	0.699355
5.12	0.696049
5.36	0.834231
5.6	0.692331
5.84	0.725379
6.08	0.652127
6.32	0.547221
6.56	0.395706
6.8	0.387466
7.04	0.493174
7.28	0.382174
7.52	0.44671
7.76	0.406284
8	0.380921
8.24	0.282683
8.48	0.280625
8.72	0.302182
8.96	0.186229
9.2	0.232594
9.44	0.149019
9.68	0.160909
9.92	0.148348
10.16	0.128557
10.4	0.108376
10.64	0.0761436
10.88	0.0802624
11.12	0.0778327
11.36	0.0803925
11.6	0.0527997
11.84	0.0458809
12.08	0.0500049
12.32	0.0393314
12.56	0.0349262
12.8	0.0296177
13.04	0.0196222
13.28	0.0194906
13.52	0.0155076
13.76	0.0148077
14	0.0116307
