0.01 0.01 0
0.01 0.02 0
0.01 0.03 0
0.01 0.04 0
0.01 0.05 0
0.01 0.06 0
0.01 0.07 0
0.01 0.08 0
0.01 0.09 0
0.01 0.1 0
0.01 0.11 0
0.01 0.12 0
0.01 0.13 0
0.01 0.14 0
0.01 0.15 0
0.01 0.16 0
0.01 0.17 0
0.01 0.18 0
0.01 0.19 0
0.01 0.2 0
0.01 0.21 0
0.01 0.22 0
0.01 0.23 0
0.01 0.24 0
0.01 0.25 0
0.01 0.26 0
0.01 0.27 0
0.01 0.28 0
0.01 0.29 0
0.01 0.3 0
0.01 0.31 0
0.01 0.32 0
0.01 0.33 0
0.01 0.34 0
0.01 0.35 0
0.01 0.36 0
0.01 0.37 0
0.01 0.38 0
0.01 0.39 0
0.01 0.4 0
0.01 0.41 0
0.01 0.42 0
0.01 0.43 0
0.01 0.44 0
0.01 0.45 0
0.01 0.46 0
0.01 0.47 0
0.01 0.48 0
0.01 0.49 0
0.01 0.5 0
0.01 0.51 0
0.01 0.52 0
0.01 0.53 0
0.01 0.54 0
0.01 0.55 -690.33
0.01 0.56 -654.482
0.01 0.57 -615.719
0.01 0.58 -576.13
0.01 0.59 -536.346
0.01 0.6 -496.59
0.01 0.61 -456.953
0.01 0.62 -417.468
0.01 0.63 -378.14
0.01 0.64 -338.951
0.01 0.65 -299.864
0.01 0.66 -260.833
0.01 0.67 -221.8
0.01 0.68 -182.708
0.01 0.69 -143.498
0.01 0.7 -104.121
0.01 0.71 -64.5389
0.01 0.72 -24.725
0.01 0.73 15.3302
0.01 0.74 55.6203
0.01 0.75 96.1238
0.01 0.76 136.805
0.01 0.77 177.618
0.01 0.78 218.508
0.01 0.79 259.417
0.01 0.8 300.289
0.01 0.81 341.07
0.01 0.82 381.716
0.01 0.83 422.191
0.01 0.84 462.473
0.01 0.85 502.541
0.01 0.86 542.375
0.01 0.87 581.914
0.01 0.88 620.973
0.01 0.89 658.94

0.02 0.01 0
0.02 0.02 0
0.02 0.03 0
0.02 0.04 0
0.02 0.05 0
0.02 0.06 0
0.02 0.07 0
0.02 0.08 0
