0.000160814 0.107264
0.107264 0.634133
0.634133 0.932059
0.932059 0.408979
0.408979 0.772501
0.772501 0.861548
0.861548 0.276326
0.276326 0.538446
0.538446 0.918063
0.918063 0.715979
0.715979 0.942927
0.942927 0.0439147
0.0439147 0.141563
0.141563 0.60463
0.60463 0.197717
0.197717 0.104813
0.104813 0.346011
0.346011 0.665905
0.665905 0.37681
0.37681 0.889427
0.889427 0.817154
0.817154 0.981744
0.981744 0.0884285
0.0884285 0.667141
0.667141 0.78029
0.78029 0.835868
0.835868 0.573923
0.573923 0.302523
0.302523 0.983468
0.983468 0.127288
0.127288 0.649852
0.649852 0.615611
0.615611 0.603915
0.603915 0.798468
0.798468 0.402986
0.402986 0.842788
0.842788 0.52459
0.52459 0.887512
0.887512 0.560124
0.560124 0.182626
0.182626 0.777723
0.777723 0.563744
0.563744 0.20458
0.20458 0.161052
0.161052 0.702229
0.702229 0.256067
0.256067 0.261236
0.261236 0.300238
0.300238 0.111855
0.111855 0.733468
0.733468 0.92201
0.92201 0.325566
0.325566 0.520954
0.520954 0.747049
0.747049 0.933645
0.933645 0.895065
0.895065 0.22474
0.22474 0.592949
0.592949 0.419661
0.419661 0.585672
0.585672 0.780925
0.780925 0.70555
0.70555 0.65838
0.65838 0.620715
0.620715 0.189581
0.189581 0.140323
0.140323 0.98886
0.98886 0.572975
0.572975 0.818132
0.818132 0.555702
0.555702 0.766654
0.766654 0.0277095
0.0277095 0.868335
0.868335 0.053353
0.053353 0.0412333
0.0412333 0.940016
0.940016 0.932126
0.932126 0.986222
0.986222 0.376973
0.376973 0.170901
0.170901 0.933206
0.933206 0.593725
0.593725 0.989567
0.989567 0.43644
0.43644 0.501253
0.501253 0.0734645
0.0734645 0.119745
0.119745 0.654397
0.654397 0.575619
0.575619 0.448846
0.448846 0.316168
0.316168 0.422676
0.422676 0.785393
0.785393 0.341963
0.341963 0.049387
0.049387 0.113986
0.113986 0.902713
0.902713 0.511139
0.511139 0.828719
0.828719 0.821098
0.821098 0.416189
0.416189 0.76248
0.76248 0.743939
0.743939 0.137052
0.137052 0.0213206
0.0213206 0.594841
0.594841 0.103643
0.103643 0.504707
0.504707 0.574783
0.574783 0.687553
0.687553 0.59217
0.59217 0.62
0.62 0.809453
0.809453 0.0903027
0.0903027 0.116957
0.116957 0.123295
0.123295 0.857052
0.857052 0.72454
0.72454 0.268189
0.268189 0.563181
0.563181 0.375285
0.375285 0.555778
0.555778 0.0626383
0.0626383 0.367123
0.367123 0.826341
0.826341 0.54617
0.54617 0.393553
0.393553 0.303308
0.303308 0.203641
0.203641 0.246729
0.246729 0.358477
0.358477 0.668089
0.668089 0.253698
0.253698 0.638584
0.638584 0.386877
0.386877 0.183382
0.183382 0.989975
0.989975 0.582618
0.582618 0.839441
0.839441 0.338401
0.338401 0.0456064
0.0456064 0.98689
0.98689 0.500943
0.500943 0.66011
0.66011 0.161861
0.161861 0.551204
0.551204 0.13853
0.13853 0.14675
0.14675 0.859223
0.859223 0.698201
0.698201 0.0473128
0.0473128 0.848834
0.848834 0.0879707
0.0879707 0.0503447
0.0503447 0.255141
0.255141 0.331978
0.331978 0.40511
0.40511 0.562189
0.562189 0.808431
0.808431 0.505943
0.505943 0.974564
0.974564 0.167286
0.167286 0.310922
0.310922 0.0542564
0.0542564 0.437469
0.437469 0.549127
0.549127 0.637239
0.637239 0.448804
0.448804 0.449469
0.449469 0.395467
0.395467 0.493134
0.493134 0.283751
0.283751 0.431876
0.431876 0.245439
0.245439 0.244283
0.244283 0.413179
0.413179 0.833569
0.833569 0.788808
0.788808 0.185512
0.185512 0.1268
0.1268 0.950517
0.950517 0.226747
0.226747 0.172325
0.172325 0.348146
0.348146 0.099785
0.099785 0.0535159
0.0535159 0.28662
0.28662 0.58958
0.58958 0.694919
0.694919 0.368414
0.368414 0.958449
0.958449 0.148526
0.148526 0.519561
0.519561 0.577375
0.577375 0.715716
0.715716 0.779282
0.779282 0.24619
0.24619 0.0935946
0.0935946 0.483673
0.483673 0.824798
0.824798 0.996849
0.996849 0.396547
0.396547 0.106105
0.106105 0.542783
0.542783 0.492747
0.492747 0.558782
0.558782 0.510057
0.510057 0.110528
0.110528 0.089593
0.089593 0.0998666
0.0998666 0.686003
0.686003 0.542816
0.542816 0.745556
0.745556 0.776852
0.776852 0.405312
0.405312 0.507286
0.507286 0.718711
0.718711 0.670639
0.670639 0.346896
0.346896 0.771642
0.771642 0.54086
0.54086 0.677613
0.677613 0.0549127
0.0549127 0.767067
0.767067 0.564584
0.564584 0.265936
0.265936 0.899398
0.899398 0.502224
0.502224 0.130422
0.130422 0.10585
0.10585 0.961702
0.961702 0.812219
0.812219 0.151036
0.151036 0.933393
0.933393 0.516609
0.516609 0.676898
0.676898 0.65925
0.65925 0.756874
0.756874 0.533005
0.533005 0.0928581
0.0928581 0.616822
0.616822 0.265508
0.265508 0.364979
0.364979 0.733542
0.733542 0.0308394
0.0308394 0.0495672
0.0495672 0.555233
0.555233 0.381795
0.381795 0.174608
0.174608 0.991435
0.991435 0.422662
0.422662 0.869253
0.869253 0.459902
0.459902 0.936931
0.936931 0.855999
0.855999 0.0069533
0.0069533 0.25746
0.25746 0.506283
0.506283 0.48538
0.48538 0.741515
0.741515 0.712601
0.712601 0.654131
0.654131 0.153723
0.153723 0.521295
0.521295 0.352826
0.352826 0.337914
0.337914 0.359779
0.359779 0.606872
0.606872 0.0342904
0.0342904 0.404047
0.404047 0.0947431
0.0947431 0.810241
0.810241 0.52402
0.52402 0.551235
0.551235 0.24429
0.24429 0.897099
0.897099 0.764742
0.764742 0.980316
0.980316 0.477923
0.477923 0.63659
0.63659 0.619208
0.619208 0.0900013
0.0900013 0.297488
0.297488 0.232878
0.232878 0.640886
0.640886 0.327885
0.327885 0.666763
0.666763 0.622945
0.622945 0.167891
0.167891 0.056109
0.056109 0.393952
0.393952 0.874963
0.874963 0.78704
0.78704 0.0410486
0.0410486 0.189009
0.189009 0.671632
0.671632 0.964889
0.964889 0.926393
0.926393 0.0676224
0.0676224 0.612857
0.612857 0.392648
0.392648 0.799006
0.799006 0.523764
0.523764 0.822125
0.822125 0.341828
0.341828 0.706926
0.706926 0.642663
0.642663 0.0909826
0.0909826 0.0775129
0.0775129 0.7389
0.7389 0.0760912
0.0760912 0.545963
0.545963 0.126121
0.126121 0.0248093
0.0248093 0.551819
0.551819 0.572354
0.572354 0.94453
0.94453 0.766369
0.766369 0.339132
0.339132 0.479177
0.479177 0.287454
0.287454 0.157478
0.157478 0.842276
0.842276 0.139749
0.139749 0.319924
0.319924 0.803591
0.803591 0.243707
0.243707 0.592209
0.592209 0.271772
0.271772 0.999491
0.999491 0.86902
0.86902 0.334378
0.334378 0.180978
0.180978 0.974832
0.974832 0.695432
0.695432 0.797333
0.797333 0.0227594
0.0227594 0.966833
0.966833 0.175697
0.175697 0.232062
0.232062 0.271276
0.271276 0.729492
0.729492 0.299324
0.299324 0.993582
0.993582 0.690829
0.690829 0.838706
0.838706 0.562973
0.562973 0.956897
0.956897 0.903428
0.903428 0.902652
0.902652 0.27191
0.27191 0.549161
0.549161 0.0296014
0.0296014 0.53683
0.53683 0.344389
0.344389 0.632432
0.632432 0.449315
0.449315 0.713121
0.713121 0.540839
0.540839 0.22138
0.22138 0.479895
0.479895 0.842242
0.842242 0.789729
0.789729 0.770339
0.770339 0.517811
0.517811 0.698983
0.698983 0.03199
0.03199 0.514065
0.514065 0.941204
0.941204 0.0495846
0.0495846 0.755869
0.755869 0.096582
0.096582 0.820029
0.820029 0.590643
0.590643 0.14408
0.14408 0.472487
0.472487 0.23069
0.23069 0.558912
0.558912 0.505144
0.505144 0.815094
0.815094 0.722048
0.722048 0.121377
0.121377 0.410776
0.410776 0.915783
0.915783 0.22966
0.22966 0.404982
0.404982 0.711206
0.711206 0.308944
0.308944 0.485149
0.485149 0.775375
0.775375 0.350303
0.350303 0.106875
0.106875 0.717554
0.717554 0.724054
0.724054 0.652381
0.652381 0.279014
0.279014 0.193552
0.193552 0.473288
0.473288 0.502553
0.502553 0.859892
0.859892 0.893428
0.893428 0.158184
0.158184 0.592528
0.592528 0.320163
0.320163 0.369648
0.369648 0.195278
0.195278 0.653695
0.653695 0.0850973
0.0850973 0.58494
0.58494 0.197025
0.197025 0.349403
0.349403 0.93491
0.93491 0.276731
0.276731 0.541563
0.541563 0.248285
0.248285 0.771303
0.771303 0.144833
0.144833 0.457123
0.457123 0.0505145
0.0505145 0.984594
0.984594 0.909239
0.909239 0.230465
0.230465 0.988872
0.988872 0.405798
0.405798 0.0349201
0.0349201 0.898711
0.898711 0.0764826
0.0764826 0.578055
0.578055 0.670482
0.670482 0.533953
0.533953 0.623114
0.623114 0.831764
0.831764 0.0975688
0.0975688 0.980008
0.980008 0.191901
0.191901 0.397801
0.397801 0.73788
0.73788 0.650696
0.650696 0.918379
0.918379 0.543203
0.543203 0.514685
0.514685 0.749017
0.749017 0.863694
0.863694 0.463683
